Dnr,Agenda_2030
2020-04041,12
2020-02438,12
2016-04239,12
2017-00510,12
2017-03443,12
2017-03456,12
2017-04972,12
2018-01577,12
2018-01825,12
2018-03341,12
2018-04115,12
2018-00223,12
2018-00348,12
2018-00800,12
2018-00854,12
2018-00933,12
2018-01108,12
2018-01132,12
2018-01285,12
2018-01300,12
2018-01720,12
2018-01747,12
2018-01860,12
2018-02304,12
2018-02437,12
2018-02460,12
2018-02592,12
2018-02770,12
2018-02935,12
2018-03134,12
2018-03168,12
2018-03360,12
2018-03364,12
2018-03402,12
2018-03710,12
2018-03731,12
2018-03793,12
2018-04005,12
2018-04414,12
2018-04430,12
2018-04431,12
2018-04699,12
2018-04726,12
2019-01207,12
2019-02563,12
2019-03298,12
2019-03594,12
2019-04466,12
2019-04755,12
2019-04905,12
2019-05905,12
2018-05198,12
2018-05218,12
2019-00089,12
2019-00185,12
2019-00220,12
2019-00648,12
2019-00712,12
2019-01330,12
2019-01834,12
2019-02029,12
2019-02217,12
2019-02418,12
2019-02450,12
2019-02650,12
2019-02651,12
2019-02823,12
2019-02877,12
2019-02879,12
2019-03254,12
2019-03270,12
2019-03336,12
2019-03560,12
2019-03737,12
2019-03899,12
2019-03901,12
2019-04058,12
2019-04294,12
2019-04392,12
2019-04499,12
2019-04957,12
2019-05693,12
2020-00310,12
2020-00472,12
2020-01003,12
2020-01187,12
2020-01247,12
2020-01595,12
2020-01599,12
2020-01640,12
2020-01659,12
2020-01851,12
2020-02109,12
2020-02895,12
2020-03222,12
2020-03675,12
2020-03702,12
2020-03721,12
2020-03726,12
2020-01436,12
2017-03603,12
2018-00451,12
2018-02501,12
2018-00364,12
2018-01334,12
2018-01890,12
2018-01894,12
2018-02294,12
2018-03635,12
2018-03710,12
2018-03746,12
2018-03769,12
2018-03795,12
2018-04521,12
2018-04596,12
2018-04687,12
2018-04696,12
2018-04907,12
2019-03126,12
2019-04470,12
2019-04472,12
2019-05798,12
2019-00919,12
2019-01077,12
2019-03368,12
2019-04349,12
2019-04384,12
2020-00085,12
2020-00386,12
2020-00551,12
2020-00751,12
2020-01209,12
2020-03088,12
2020-03670,12
2016-02807,13
2016-04731,13
2017-03072,13
2017-03609,13
2017-00424,13
2017-00713,13
2017-01190,13
2017-01201,13
2017-01209,13
2017-01312,13
2017-01413,13
2017-01443,13
2017-02869,13
2017-03139,13
2017-03160,13
2017-03241,13
2017-03268,13
2017-03273,13
2017-03709,13
2017-03757,13
2017-03782,13
2017-03869,13
2017-03955,13
2017-04035,13
2017-04056,13
2017-04233,13
2017-04309,13
2017-04796,13
2017-04829,13
2017-04836,13
2018-00611,13
2018-01882,13
2018-02677,13
2018-02747,13
2018-04019,13
2018-04063,13
2018-04988,13
2017-04727,13
2018-00131,13
2018-00323,13
2018-00332,13
2018-00334,13
2018-00933,13
2018-00982,13
2018-01039,13
2018-01043,13
2018-01108,13
2018-01115,13
2018-01249,13
2018-01285,13
2018-01678,13
2018-01697,13
2018-01706,13
2018-02108,13
2018-02118,13
2018-02334,13
2018-02452,13
2018-02721,13
2018-03088,13
2018-03143,13
2018-03360,13
2018-03396,13
2018-03454,13
2018-03820,13
2018-04370,13
2018-04495,13
2018-04532,13
2018-04541,13
2018-04719,13
2018-05121,13
2019-01173,13
2019-02243,13
2019-02563,13
2019-02608,13
2019-02703,13
2019-02717,13
2019-02747,13
2019-02834,13
2019-03167,13
2019-03197,13
2019-03199,13
2019-03596,13
2019-04116,13
2019-04189,13
2019-04358,13
2019-04716,13
2019-04740,13
2019-04748,13
2019-04904,13
2019-04905,13
2019-05392,13
2019-05832,13
2018-05105,13
2019-00220,13
2019-00281,13
2019-00369,13
2019-00628,13
2019-00641,13
2019-00863,13
2019-00946,13
2019-01000,13
2019-01370,13
2019-01574,13
2019-01900,13
2019-02120,13
2019-02207,13
2019-02558,13
2019-02606,13
2019-02650,13
2019-02702,13
2019-03276,13
2019-03316,13
2019-03489,13
2019-03612,13
2019-03786,13
2019-03901,13
2019-03990,13
2019-04063,13
2019-04287,13
2019-04288,13
2019-04387,13
2019-04691,13
2019-04693,13
2019-04697,13
2019-04771,13
2019-04772,13
2019-04800,13
2019-04802,13
2019-05373,13
2019-05399,13
2019-05586,13
2019-05920,13
2019-05371,13
2019-05470,13
2019-05583,13
2019-05589,13
2019-05601,13
2019-05673,13
2019-05698,13
2019-05728,13
2019-05738,13
2019-05792,13
2019-05889,13
2020-00050,13
2020-00071,13
2020-00095,13
2020-00234,13
2020-00260,13
2020-00338,13
2020-00439,13
2020-00459,13
2020-00517,13
2020-00751,13
2020-00845,13
2020-00991,13
2020-01003,13
2020-01037,13
2020-01191,13
2020-01207,13
2020-01279,13
2020-01281,13
2020-01296,13
2020-01389,13
2020-01400,13
2020-01402,13
2020-01455,13
2020-01480,13
2020-01498,13
2020-01504,13
2020-01564,13
2020-01595,13
2020-01639,13
2020-01677,13
2020-01681,13
2020-01685,13
2020-01729,13
2020-01819,13
2020-01867,13
2020-01929,13
2020-02417,13
2020-02509,13
2020-02820,13
2020-02823,13
2020-02876,13
2020-02950,13
2020-03186,13
2020-03187,13
2020-03395,13
2020-03406,13
2020-03698,13
2020-03702,13
2020-03732,13
2020-04228,13
2020-00696,13
2020-01158,13
2016-02892,13
2017-05096,13
2018-00611,13
2018-00622,13
2018-01942,13
2018-02176,13
2018-02196,13
2018-02244,13
2018-02651,13
2018-02692,13
2018-03587,13
2018-04019,13
2018-04101,13
2018-04114,13
2018-04493,13
2017-04727,13
2018-00284,13
2018-00628,13
2018-00664,13
2018-01003,13
2018-01109,13
2018-01130,13
2018-01200,13
2018-01203,13
2018-01678,13
2018-01697,13
2018-01706,13
2018-01733,13
2018-02239,13
2018-02522,13
2018-02597,13
2018-03212,13
2018-03274,13
2018-03352,13
2018-03396,13
2018-03411,13
2018-03435,13
2018-03564,13
2018-03579,13
2018-03681,13
2018-03720,13
2018-03820,13
2018-03999,13
2018-04158,13
2018-04712,13
2018-04715,13
2018-05166,13
2019-00780,13
2019-01173,13
2019-02256,13
2019-02287,13
2019-02548,13
2019-02593,13
2019-02604,13
2019-02769,13
2019-03067,13
2019-03070,13
2019-03126,13
2019-03128,13
2019-03166,13
2019-03180,13
2019-03199,13
2019-03233,13
2019-04282,13
2019-04748,13
2019-05085,13
2019-05351,13
2019-05538,13
2018-04616,13
2018-04933,13
2018-05398,13
2019-00410,13
2019-00499,13
2019-00695,13
2019-00863,13
2019-00883,13
2019-00963,13
2019-00980,13
2019-01085,13
2019-01297,13
2019-01309,13
2019-01335,13
2019-01554,13
2019-01979,13
2019-02276,13
2019-02651,13
2019-02702,13
2019-03291,13
2019-03489,13
2019-03786,13
2019-04044,13
2019-04823,13
2019-05919,13
2019-05920,13
2019-05670,13
2019-05710,13
2019-05782,13
2019-05910,13
2020-00047,13
2020-00264,13
2020-00517,13
2020-00565,13
2020-00709,13
2020-00846,13
2020-00856,13
2020-01031,13
2020-01373,13
2020-01677,13
2020-01752,13
2020-01819,13
2020-02393,13
2020-02417,13
2020-02876,13
2020-02995,13
2020-03195,13
2020-03406,13
2020-03668,13
2020-04228,13
2019-05167,13
2020-00185,13
2020-00697,13
2020-01725,13
2020-02395,13
2018-00353,14
2018-00652,14
2018-01206,14
2018-01263,14
2018-01745,14
2018-01747,14
2018-04665,14
2018-04780,14
2019-02256,14
2019-03059,14
2019-04095,14
2019-04712,14
2019-04715,14
2018-04616,14
2018-05172,14
2019-00342,14
2019-00906,14
2019-01011,14
2019-03682,14
2019-05684,14
2020-01456,14
2020-01640,14
2016-05440,14
2017-00704,14
2017-00714,14
2017-01439,14
2017-01462,14
2017-03424,14
2017-05270,14
2017-05283,14
2018-00698,14
2018-01963,14
2018-01987,14
2018-02394,14
2018-02500,14
2018-02666,14
2018-02667,14
2018-02810,14
2018-02812,14
2018-03349,14
2018-04085,14
2018-04094,14
2018-04463,14
2017-05435,14
2018-00333,14
2018-00334,14
2018-00353,14
2018-00541,14
2018-00652,14
2018-01068,14
2018-01206,14
2018-01263,14
2018-01745,14
2018-01751,14
2018-02417,14
2018-02421,14
2018-02427,14
2018-02848,14
2018-03264,14
2018-03274,14
2018-03308,14
2018-03401,14
2018-03487,14
2018-03676,14
2018-03726,14
2018-03837,14
2018-04004,14
2018-04008,14
2018-04318,14
2018-04384,14
2018-04402,14
2018-04464,14
2018-04550,14
2018-04595,14
2018-04683,14
2018-04768,14
2018-04779,14
2018-04911,14
2018-04912,14
2019-02055,14
2019-02609,14
2019-02725,14
2019-03053,14
2019-03067,14
2019-03788,14
2019-04095,14
2019-04116,14
2019-04486,14
2019-04488,14
2019-04701,14
2019-04712,14
2018-05110,14
2019-00171,14
2019-00242,14
2019-00456,14
2019-01309,14
2019-01568,14
2019-01574,14
2019-02454,14
2019-02487,14
2019-03514,14
2019-03523,14
2019-04098,14
2019-04151,14
2019-04428,14
2019-05012,14
2019-05260,14
2019-05273,14
2019-05275,14
2019-05635,14
2019-05684,14
2020-00079,14
2020-00251,14
2020-00264,14
2020-00577,14
2020-00845,14
2020-00862,14
2020-01030,14
2020-01052,14
2020-01103,14
2020-01208,14
2020-01590,14
2020-02097,14
2020-02823,14
2020-03100,14
2020-03634,14
2020-03670,14
2020-04053,14
2020-02438,14
2019-05684,14
2020-01480,14
2018-02511,15
2018-04005,15
2019-00929,15
2019-03633,15
2019-05184,15
2017-02393,15
2017-01626,15
2017-05386,15
2018-00440,15
2018-04978,15
2017-05435,15
2018-00311,15
2018-01672,15
2018-03392,15
2018-04780,15
2018-05094,15
2018-05288,15
2019-02248,15
2019-02717,15
2019-03826,15
2019-04320,15
2019-04504,15
2019-04748,15
2019-05351,15
2019-05367,15
2019-01011,15
2019-02536,15
2020-00261,15
2020-00264,15
2020-01132,15
2020-01659,15
2020-02428,15
2020-03092,15
2020-03292,15
2020-03525,15
2017-01931,15
2017-02872,15
2017-04233,15
2018-00794,15
2018-01963,15
2018-03344,15
2018-04978,15
2018-04982,15
2018-04987,15
2018-00170,15
2018-00668,15
2018-01672,15
2018-01755,15
2018-01817,15
2018-02351,15
2018-02511,15
2018-03392,15
2018-03779,15
2018-03801,15
2018-04004,15
2018-05288,15
2019-02248,15
2019-03128,15
2019-03167,15
2019-03826,15
2019-04457,15
2019-04504,15
2019-04689,15
2019-05833,15
2018-05172,15
2019-01327,15
2019-02280,15
2019-02536,15
2019-02911,15
2019-03273,15
2019-03682,15
2019-03863,15
2019-04493,15
2019-04691,15
2019-04846,15
2019-04896,15
2019-05114,15
2019-05244,15
2019-05377,15
2019-05918,15
2019-05921,15
2019-05371,15
2020-00264,15
2020-00931,15
2020-01129,15
2020-01132,15
2020-01279,15
2020-01297,15
2020-01758,15
2020-02838,15
2020-03640,15
2020-03734,15
2020-03783,15
2017-01576,15
2017-01626,15
2017-02166,15
2017-03241,15
2017-05386,15
2018-00440,15
2018-00794,15
2018-02666,15
2018-02667,15
2018-03344,15
2018-04094,15
2018-04110,15
2018-04982,15
2018-04986,15
2018-00275,15
2018-00311,15
2018-00876,15
2018-01672,15
2018-01720,15
2018-01817,15
2018-02511,15
2018-02786,15
2018-03392,15
2018-04007,15
2018-04780,15
2018-04911,15
2018-04912,15
2019-01526,15
2019-02248,15
2019-03128,15
2019-03167,15
2019-03621,15
2019-04320,15
2019-05367,15
2019-00093,15
2019-00994,15
2019-01011,15
2019-01574,15
2019-01742,15
2019-02379,15
2019-03336,15
2019-03684,15
2019-05380,15
2019-05191,15
2019-05301,15
2020-00095,15
2020-00264,15
2020-01132,15
2020-01422,15
2020-01707,15
2020-02428,15
2020-02838,15
2020-03092,15
2020-03525,15
2016-02928,16
2016-04999,16
2016-05017,16
2017-03078,16
2017-03292,16
2017-04884,16
2017-04955,16
2016-05388,16
2016-05527,16
2016-05561,16
2017-00012,16
2017-00090,16
2017-00099,16
2017-00160,16
2017-00232,16
2017-00284,16
2017-00655,16
2017-00666,16
2017-00670,16
2017-01263,16
2017-02027,16
2017-02080,16
2017-03022,16
2017-03079,16
2017-03126,16
2017-03237,16
2017-03238,16
2017-03256,16
2017-03378,16
2017-03586,16
2017-03616,16
2017-03708,16
2017-03724,16
2017-04412,16
2017-04726,16
2017-04760,16
2017-04781,16
2017-04807,16
2017-04943,16
2018-02578,16
2018-00321,16
2018-00394,16
2018-00469,16
2018-00513,16
2018-01162,16
2018-01351,16
2018-01399,16
2018-02121,16
2018-02372,16
2018-02529,16
2018-03129,16
2018-03440,16
2018-04350,16
2018-04434,16
2018-04663,16
2018-04793,16
2018-04862,16
2018-04725,16
2019-02252,16
2019-02593,16
2019-02711,16
2019-02996,16
2019-03248,16
2019-03378,16
2019-03683,16
2019-03766,16
2019-03947,16
2019-05261,16
2019-05309,16
2019-05358,16
2019-05359,16
2019-05360,16
2019-05538,16
2019-05579,16
2019-05788,16
2018-04611,16
2019-00521,16
2019-00981,16
2019-01844,16
2019-02036,16
2019-02476,16
2019-02594,16
2019-02935,16
2019-03474,16
2019-04420,16
2019-05244,16
2019-05262,16
2019-05162,16
2019-05301,16
2019-05482,16
2019-05491,16
2019-05513,16
2019-05605,16
2019-05606,16
2019-05728,16
2019-05838,16
2020-00107,16
2020-00186,16
2020-00241,16
2020-00347,16
2020-00468,16
2020-00471,16
2020-00472,16
2020-00551,16
2020-00782,16
2020-01577,16
2020-03547,16
2020-03731,16
2019-05172,16
2019-05178,16
2020-02400,16
2017-02258,16
2017-03708,16
2017-03711,16
2017-04459,16
2017-04793,16
2018-01279,16
2018-03522,16
2018-03949,16
2018-04494,16
2018-04504,16
2018-00876,16
2018-01162,16
2018-01454,16
2018-01640,16
2018-01651,16
2018-01871,16
2018-02130,16
2018-02362,16
2018-02372,16
2018-02935,16
2018-03138,16
2018-03844,16
2018-04434,16
2019-01272,16
2019-02252,16
2019-02304,16
2019-02593,16
2019-02826,16
2019-02994,16
2019-03683,16
2019-05358,16
2018-04611,16
2019-00107,16
2019-00238,16
2019-00650,16
2019-00934,16
2019-00981,16
2019-00992,16
2019-00996,16
2019-01015,16
2019-01808,16
2019-01844,16
2019-01896,16
2019-02019,16
2019-03449,16
2019-03682,16
2019-05155,16
2019-05728,16
2019-05838,16
2020-00281,16
2020-00525,16
2020-01454,16
2020-02319,16
2016-04198,16
2017-05285,16
2016-05527,16
2017-00416,16
2017-00644,16
2017-01136,16
2017-03828,16
2017-04279,16
2017-04483,16
2017-04710,16
2017-04836,16
2017-05320,16
2017-05337,16
2018-00551,16
2018-01518,16
2018-03174,16
2018-03827,16
2018-03960,16
2018-04504,16
2017-05344,16
2018-00339,16
2018-00462,16
2018-00468,16
2018-00472,16
2018-01173,16
2018-01180,16
2018-01424,16
2018-01454,16
2018-01615,16
2018-01716,16
2018-01914,16
2018-02138,16
2018-02145,16
2018-02149,16
2018-02157,16
2018-02340,16
2018-02369,16
2018-02372,16
2018-02523,16
2018-03189,16
2018-03381,16
2018-03591,16
2018-03610,16
2018-03725,16
2018-03929,16
2018-03954,16
2018-03963,16
2018-03964,16
2018-03986,16
2018-04347,16
2018-04359,16
2018-04725,16
2019-00798,16
2019-01090,16
2019-01305,16
2019-02248,16
2019-02304,16
2019-02364,16
2019-02746,16
2019-02751,16
2019-02831,16
2019-02835,16
2019-03032,16
2019-03766,16
2019-05020,16
2019-05261,16
2019-05398,16
2019-05401,16
2019-00326,16
2019-00756,16
2019-00934,16
2019-01022,16
2019-01243,16
2019-01704,16
2019-01783,16
2019-01798,16
2019-01834,16
2019-02280,16
2019-02476,16
2019-02736,16
2019-02737,16
2019-02796,16
2019-03684,16
2019-03723,16
2019-03862,16
2019-04420,16
2019-04776,16
2019-05829,16
2019-05606,16
2019-05645,16
2019-05838,16
2020-00094,16
2020-00312,16
2020-00998,16
2020-02428,16
2020-03698,16
2020-00026,16
2020-00046,16
2020-00168,16
2020-00760,16
2020-02218,16
2020-02400,16
2017-04887,16
2017-04459,16
2017-05215,16
2018-00611,16
2018-01283,16
2018-02326,16
2018-02500,16
2018-02578,16
2018-02922,16
2018-02972,16
2018-04020,16
2018-04504,16
2018-05232,16
2017-05636,16
2018-00352,16
2018-00378,16
2018-00469,16
2018-00513,16
2018-00587,16
2018-00658,16
2018-01203,16
2018-01308,16
2018-01351,16
2018-01399,16
2018-01418,16
2018-01435,16
2018-01436,16
2018-01454,16
2018-01494,16
2018-01750,16
2018-02429,16
2018-02454,16
2018-02679,16
2018-02935,16
2018-03698,16
2018-04434,16
2018-04454,16
2018-04663,16
2019-00092,16
2019-00850,16
2019-01222,16
2019-02304,16
2019-02957,16
2019-03683,16
2019-03801,16
2019-04590,16
2019-04834,16
2019-04894,16
2019-05540,16
2019-00107,16
2019-00187,16
2019-00647,16
2019-00996,16
2019-01711,16
2019-01726,16
2019-01844,16
2019-05191,16
2019-05513,16
2020-00186,16
2020-00260,16
2020-00386,16
2020-00403,16
2020-00507,16
2020-00514,16
2020-00525,16
2020-01236,16
2020-01325,16
2020-01336,16
2020-01873,16
2020-02859,16
2020-02887,16
2020-03548,16
2020-00168,16
2018-02237,17
2018-02313,17
2018-02483,17
2018-05193,17
2018-05298,17
2019-03729,17
2019-04140,17
2019-04498,17
2019-04788,17
2020-01211,17
2016-02930,17
2016-02892,17
2016-04791,17
2016-05031,17
2016-05034,17
2016-05108,17
2016-05195,17
2017-03520,17
2017-04776,17
2017-00179,17
2017-00595,17
2017-00812,17
2017-01255,17
2017-02572,17
2017-03021,17
2017-03023,17
2017-03073,17
2017-03175,17
2017-03254,17
2017-04708,17
2017-04847,17
2017-04973,17
2017-04978,17
2017-03533,17
2017-05408,17
2018-00838,17
2018-01521,17
2018-02322,17
2018-02326,17
2018-02331,17
2018-02512,17
2018-02551,17
2018-02651,17
2018-02759,17
2018-02922,17
2018-02927,17
2018-03338,17
2018-03515,17
2018-03520,17
2018-03522,17
2018-03524,17
2018-03526,17
2018-03552,17
2018-03553,17
2018-03554,17
2018-03824,17
2018-03825,17
2018-04435,17
2018-04504,17
2018-04604,17
2018-04720,17
2018-04819,17
2018-04900,17
2017-05449,17
2017-05619,17
2018-00114,17
2018-00156,17
2018-00185,17
2018-00308,17
2018-00368,17
2018-00426,17
2018-00487,17
2018-00539,17
2018-00540,17
2018-00598,17
2018-00784,17
2018-00830,17
2018-00879,17
2018-00914,17
2018-01076,17
2018-01203,17
2018-01240,17
2018-01277,17
2018-01414,17
2018-01418,17
2018-01881,17
2018-02066,17
2018-02067,17
2018-02074,17
2018-02086,17
2018-02088,17
2018-02241,17
2018-02313,17
2018-02320,17
2018-02346,17
2018-02362,17
2018-02363,17
2018-02419,17
2018-02429,17
2018-02454,17
2018-02472,17
2018-02529,17
2018-02721,17
2018-02786,17
2018-02986,17
2018-03046,17
2018-03125,17
2018-03129,17
2018-03168,17
2018-03209,17
2018-03353,17
2018-03514,17
2018-03620,17
2018-03635,17
2018-03700,17
2018-03712,17
2018-03714,17
2018-03725,17
2018-03793,17
2018-03839,17
2018-03924,17
2018-04189,17
2018-04196,17
2018-04203,17
2018-04374,17
2018-04454,17
2018-04472,17
2018-04487,17
2018-04507,17
2018-04508,17
2018-04509,17
2018-04541,17
2018-04643,17
2018-04685,17
2018-04686,17
2018-04773,17
2018-04832,17
2018-04907,17
2018-02879,17
2018-04725,17
2018-05349,17
2019-00092,17
2019-00862,17
2019-01186,17
2019-02170,17
2019-02182,17
2019-02243,17
2019-02244,17
2019-02714,17
2019-02886,17
2019-03204,17
2019-03233,17
2019-03378,17
2019-03500,17
2019-03570,17
2019-03604,17
2019-04401,17
2019-04504,17
2019-04534,17
2019-04720,17
2019-04832,17
2019-04834,17
2019-04913,17
2019-05130,17
2019-05135,17
2019-05213,17
2019-05538,17
2019-05584,17
2018-05302,17
2019-00793,17
2019-00794,17
2019-00922,17
2019-00974,17
2019-00980,17
2019-01075,17
2019-01077,17
2019-01555,17
2019-01619,17
2019-01657,17
2019-01711,17
2019-01773,17
2019-02052,17
2019-02260,17
2019-02280,17
2019-02469,17
2019-02476,17
2019-02538,17
2019-02562,17
2019-02654,17
2019-03052,17
2019-03474,17
2019-03974,17
2019-03975,17
2019-04419,17
2019-04420,17
2019-04448,17
2019-04498,17
2019-04499,17
2019-04502,17
2019-04811,17
2019-05021,17
2019-05043,17
2019-05131,17
2019-05244,17
2019-05245,17
2019-05246,17
2019-05380,17
2019-05576,17
2019-05191,17
2019-05235,17
2019-05295,17
2019-05713,17
2019-05834,17
2019-05884,17
2020-00116,17
2020-00122,17
2020-00145,17
2020-00237,17
2020-00248,17
2020-00260,17
2020-00293,17
2020-00376,17
2020-00403,17
2020-00449,17
2020-00458,17
2020-00464,17
2020-00472,17
2020-00478,17
2020-00514,17
2020-00563,17
2020-00590,17
2020-00604,17
2020-00743,17
2020-00781,17
2020-01003,17
2020-01268,17
2020-01297,17
2020-01488,17
2020-01818,17
2020-01858,17
2020-01878,17
2020-02311,17
2020-02401,17
2020-02432,17
2020-02509,17
2020-02783,17
2020-02897,17
2020-03734,17
2020-03786,17
2020-03849,17
2020-03851,17
2020-03852,17
2020-04030,17
2020-04203,17
2020-04206,17
2020-04311,17
2019-05167,17
2019-05572,17
2019-05923,17
2020-00046,17
2020-00172,17
2020-00199,17
2020-00207,17
2020-00223,17
2020-02374,17
2020-02520,17
2020-03031,17
2018-03648,17
2018-04311,17
2019-01088,17
2019-01548,17
2019-05043,17
2020-02493,17
2020-03849,17
2016-05256,17
2016-02680,17
2016-02928,17
2016-05398,17
2017-00910,17
2017-01321,17
2017-01597,17
2017-02516,17
2017-04522,17
2017-04785,17
2017-04786,17
2017-04809,17
2017-04812,17
2017-04836,17
2017-05232,17
2018-00063,17
2018-00838,17
2018-01279,17
2018-01563,17
2018-01882,17
2018-02329,17
2018-02331,17
2018-02513,17
2018-02551,17
2018-02560,17
2018-02972,17
2018-02997,17
2018-03334,17
2018-03824,17
2018-04020,17
2018-04502,17
2018-04801,17
2018-04819,17
2018-04902,17
2018-00121,17
2018-00185,17
2018-00377,17
2018-00389,17
2018-00933,17
2018-01097,17
2018-01246,17
2018-01254,17
2018-01264,17
2018-01487,17
2018-01581,17
2018-02086,17
2018-02313,17
2018-02334,17
2018-02362,17
2018-02369,17
2018-02417,17
2018-02419,17
2018-02452,17
2018-02483,17
2018-02528,17
2018-02529,17
2018-02545,17
2018-02639,17
2018-03046,17
2018-03087,17
2018-03125,17
2018-03129,17
2018-03207,17
2018-03212,17
2018-03218,17
2018-03270,17
2018-03294,17
2018-03513,17
2018-03514,17
2018-03633,17
2018-03789,17
2018-03839,17
2018-03924,17
2018-04311,17
2018-04374,17
2018-04448,17
2018-04472,17
2018-04479,17
2018-04509,17
2018-04514,17
2018-04576,17
2018-04592,17
2018-04594,17
2018-04643,17
2018-04651,17
2018-04696,17
2018-04773,17
2018-04812,17
2018-04910,17
2018-02874,17
2018-02891,17
2019-01186,17
2019-01305,17
2019-02051,17
2019-02318,17
2019-02556,17
2019-02703,17
2019-02835,17
2019-03114,17
2019-03128,17
2019-03378,17
2019-03509,17
2019-03544,17
2019-03604,17
2019-04105,17
2019-04401,17
2019-04403,17
2019-04684,17
2019-04893,17
2019-05214,17
2019-05222,17
2019-05359,17
2019-05370,17
2019-05579,17
2019-05584,17
2018-05193,17
2018-05293,17
2018-05398,17
2019-00095,17
2019-00152,17
2019-00466,17
2019-00679,17
2019-00715,17
2019-00759,17
